"Id
===
Id
===
int-c","Ãû³Æ
===
Name
===
string-c","ÃèÊö
===
Desc
===
string-c","Í¼±ê
===
Icon
===
string-c","²»ÏÔÊ¾BUFF:-1;Buff:0;Debuff:1
===
BuffShowType
===
int-c","ÌØÐ§
===
Effect
===
int-c","ÓÑºÃ¶ÈÀàÐÍ
===
FriendType
===
int-c","»¥³âÀàÐÍ
===
Conflict
===
int-c","ÓÅÏÈ¼¶
===
Priority
===
int-c","·ÖÀà
===
LogicClass
===
int-c","³ÖÐøÊ±¼ä£¨Ãë£©
===
LastTime
===
float-c","Ð§¹û½Å±¾
===
ImpactScript
===
string-c","Ð§¹û²ÎÊý0
===
ParamValues0
===
string-c","Ð§¹û²ÎÊý1
===
ParamValues1
===
string-c","Ð§¹û²ÎÊý2
===
ParamValues2
===
string-c","Ð§¹û²ÎÊý3
===
ParamValues3
===
string-c","Ð§¹û²ÎÊý4
===
ParamValues4
===
string-c","Ð§¹û²ÎÊý5
===
ParamValues5
===
string-c","Ð§¹û²ÎÊý6
===
ParamValues6
===
string-c","Ð§¹û²ÎÊý7
===
ParamValues7
===
string-c","Ð§¹û²ÎÊý8
===
ParamValues8
===
string-c","Ð§¹û²ÎÊý9
===
ParamValues9
===
string-c"
32004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.2,1,1.1,0,-1,-1,-1,-1,-1,-1
32200000,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,8.6,0,-1,-1,-1,-1,-1,-1
32200001,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,8.6,0,-1,-1,-1,-1,-1,-1
32201000,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,9.8,0,-1,-1,-1,-1,-1,-1
32201001,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,9.8,0,-1,-1,-1,-1,-1,-1
32202000,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,11,0,-1,-1,-1,-1,-1,-1
32202001,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,11,0,-1,-1,-1,-1,-1,-1
32203000,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,13.4,0,-1,-1,-1,-1,-1,-1
32203001,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,13.4,0,-1,-1,-1,-1,-1,-1
32204000,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,17,0,-1,-1,-1,-1,-1,-1
32204001,ºô·ç»½Óê,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,17,0,-1,-1,-1,-1,-1,-1
32300000,ÔªËØ»½ÐÑ-ÍÁ,,,0,80083,0,32300000,1,-1,10,SkillImpactScript_ModifyValue,4,0.2,0,0,-1,-1,-1,-1,-1,-1
32300001,ÔªËØ»½ÐÑ-Ë®,,,0,-1,0,32300001,1,-1,10,SkillImpactScript_ModifyValue,5,0.2,0,0,-1,-1,-1,-1,-1,-1
32300002,ÔªËØ»½ÐÑ-»ð,,,0,-1,0,32300002,1,-1,10,SkillImpactScript_ModifyValue,6,0.2,0,0,-1,-1,-1,-1,-1,-1
32300003,ÔªËØ»½ÐÑ-·ç,,,0,-1,0,32300003,1,-1,10,SkillImpactScript_ModifyValue,7,0.2,0,0,-1,-1,-1,-1,-1,-1
32301000,ÔªËØ»½ÐÑ-ÍÁ,,,0,80083,0,32300000,2,-1,10,SkillImpactScript_ModifyValue,4,0.3,0,0,-1,-1,-1,-1,-1,-1
32301001,ÔªËØ»½ÐÑ-Ë®,,,0,-1,0,32300001,2,-1,10,SkillImpactScript_ModifyValue,5,0.3,0,0,-1,-1,-1,-1,-1,-1
32301002,ÔªËØ»½ÐÑ-»ð,,,0,-1,0,32300002,2,-1,10,SkillImpactScript_ModifyValue,6,0.3,0,0,-1,-1,-1,-1,-1,-1
32301003,ÔªËØ»½ÐÑ-·ç,,,0,-1,0,32300003,2,-1,10,SkillImpactScript_ModifyValue,7,0.3,0,0,-1,-1,-1,-1,-1,-1
32302000,ÔªËØ»½ÐÑ-ÍÁ,,,0,80083,0,32300000,3,-1,10,SkillImpactScript_ModifyValue,4,0.5,0,0,-1,-1,-1,-1,-1,-1
32302001,ÔªËØ»½ÐÑ-Ë®,,,0,-1,0,32300001,3,-1,10,SkillImpactScript_ModifyValue,5,0.5,0,0,-1,-1,-1,-1,-1,-1
32302002,ÔªËØ»½ÐÑ-»ð,,,0,-1,0,32300002,3,-1,10,SkillImpactScript_ModifyValue,6,0.5,0,0,-1,-1,-1,-1,-1,-1
32302003,ÔªËØ»½ÐÑ-·ç,,,0,-1,0,32300003,3,-1,10,SkillImpactScript_ModifyValue,7,0.5,0,0,-1,-1,-1,-1,-1,-1
32303000,ÔªËØ»½ÐÑ-ÍÁ,,,0,80083,0,32300000,4,-1,10,SkillImpactScript_ModifyValue,4,0.8,0,0,-1,-1,-1,-1,-1,-1
32303001,ÔªËØ»½ÐÑ-Ë®,,,0,-1,0,32300001,4,-1,10,SkillImpactScript_ModifyValue,5,0.8,0,0,-1,-1,-1,-1,-1,-1
32303002,ÔªËØ»½ÐÑ-»ð,,,0,-1,0,32300002,4,-1,10,SkillImpactScript_ModifyValue,6,0.8,0,0,-1,-1,-1,-1,-1,-1
32303003,ÔªËØ»½ÐÑ-·ç,,,0,-1,0,32300003,4,-1,10,SkillImpactScript_ModifyValue,7,0.8,0,0,-1,-1,-1,-1,-1,-1
32304000,ÔªËØ»½ÐÑ-ÍÁ,,,0,80083,0,32300000,5,-1,10,SkillImpactScript_ModifyValue,4,1.2,0,0,-1,-1,-1,-1,-1,-1
32304001,ÔªËØ»½ÐÑ-Ë®,,,0,-1,0,32300001,5,-1,10,SkillImpactScript_ModifyValue,5,1.2,0,0,-1,-1,-1,-1,-1,-1
32304002,ÔªËØ»½ÐÑ-»ð,,,0,-1,0,32300002,5,-1,10,SkillImpactScript_ModifyValue,6,1.2,0,0,-1,-1,-1,-1,-1,-1
32304003,ÔªËØ»½ÐÑ-·ç,,,0,-1,0,32300003,5,-1,10,SkillImpactScript_ModifyValue,7,1.2,0,0,-1,-1,-1,-1,-1,-1
32400000,À×µç½»¼Ó,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,-0.16,0,-1,-1,-1,-1,-1,-1
32401000,À×µç½»¼Ó,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,-0.05,0,-1,-1,-1,-1,-1,-1
32402000,À×µç½»¼Ó,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0.05,0,-1,-1,-1,-1,-1,-1
32403000,À×µç½»¼Ó,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0.26,0,-1,-1,-1,-1,-1,-1
32404000,À×µç½»¼Ó,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,1,0.58,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-Ñîê¯,,,,,,,,,,,,,,,,,,,,,
33000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.29,0,-1,-1,-1,-1,-1,-1
33000001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.29,0,-1,-1,-1,-1,-1,-1
33000002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.29,0,-1,-1,-1,-1,-1,-1
33001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.2,0,-1,-1,-1,-1,-1,-1
33001001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.2,0,-1,-1,-1,-1,-1,-1
33001002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.2,0,-1,-1,-1,-1,-1,-1
33002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.11,0,-1,-1,-1,-1,-1,-1
33002001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.11,0,-1,-1,-1,-1,-1,-1
33002002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,-0.11,0,-1,-1,-1,-1,-1,-1
33003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.07,0,-1,-1,-1,-1,-1,-1
33003001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.07,0,-1,-1,-1,-1,-1,-1
33003002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.07,0,-1,-1,-1,-1,-1,-1
33004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.34,0,-1,-1,-1,-1,-1,-1
33004001,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.34,0,-1,-1,-1,-1,-1,-1
33004002,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.2,0.34,0,-1,-1,-1,-1,-1,-1
33200000,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200001,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200002,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200003,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200004,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200005,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33200006,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.06,0,-1,-1,-1,-1,-1,-1
33201000,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201001,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201002,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201003,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201004,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201005,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33201006,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.31,0,-1,-1,-1,-1,-1,-1
33202000,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202001,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202002,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202003,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202004,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202005,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33202006,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,1.57,0,-1,-1,-1,-1,-1,-1
33203000,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203001,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203002,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203003,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203004,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203005,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33203006,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.09,0,-1,-1,-1,-1,-1,-1
33204000,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204001,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204002,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204003,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204004,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204005,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33204006,Å­Ä¿½ð¹â,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.3,2.86,0,-1,-1,-1,-1,-1,-1
33300000,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.54,0,-1,-1,-1,-1,-1,-1
33300001,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.54,0,-1,-1,-1,-1,-1,-1
33300002,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.54,0,-1,-1,-1,-1,-1,-1
33300003,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.54,0,-1,-1,-1,-1,-1,-1
33301000,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.73,0,-1,-1,-1,-1,-1,-1
33301001,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.73,0,-1,-1,-1,-1,-1,-1
33301002,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.73,0,-1,-1,-1,-1,-1,-1
33301003,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.73,0,-1,-1,-1,-1,-1,-1
33302000,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.93,0,-1,-1,-1,-1,-1,-1
33302001,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.93,0,-1,-1,-1,-1,-1,-1
33302002,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.93,0,-1,-1,-1,-1,-1,-1
33302003,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,0.93,0,-1,-1,-1,-1,-1,-1
33303000,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.31,0,-1,-1,-1,-1,-1,-1
33303001,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.31,0,-1,-1,-1,-1,-1,-1
33303002,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.31,0,-1,-1,-1,-1,-1,-1
33303003,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.31,0,-1,-1,-1,-1,-1,-1
33304000,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.89,0,-1,-1,-1,-1,-1,-1
33304001,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.89,0,-1,-1,-1,-1,-1,-1
33304002,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.89,0,-1,-1,-1,-1,-1,-1
33304003,·ÉÌìÅ­´Ì,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,1,0.1,1.89,0,-1,-1,-1,-1,-1,-1
33400000,·´»÷»¤¶Ü,,,0,80089,0,33400000,1,33400000,15,SkillImpactScript_Bramble,0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33401000,·´»÷»¤¶Ü,,,0,80089,0,33400000,2,33400000,15,SkillImpactScript_Bramble,0.12,-1,-1,-1,-1,-1,-1,-1,-1,-1
33402000,·´»÷»¤¶Ü,,,0,80089,0,33400000,3,33400000,15,SkillImpactScript_Bramble,0.15,-1,-1,-1,-1,-1,-1,-1,-1,-1
33403000,·´»÷»¤¶Ü,,,0,80089,0,33400000,4,33400000,15,SkillImpactScript_Bramble,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1
33404000,·´»÷»¤¶Ü,,,0,80089,0,33400000,5,33400000,15,SkillImpactScript_Bramble,0.3,-1,-1,-1,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-À×Õð×Ó,,,,,,,,,,,,,,,,,,,,,
34000000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,0.2,0,-1,-1,-1,-1,-1,-1
34001000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,0.35,0,-1,-1,-1,-1,-1,-1
34002000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,0.5,0,-1,-1,-1,-1,-1,-1
34003000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,0.8,0,-1,-1,-1,-1,-1,-1
34004000,ÆÕÍ¨¹¥»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.5,0.7,1.25,0,-1,-1,-1,-1,-1,-1
34200000,À×ÉñÖ®Å­,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,11,0,-1,-1,-1,-1,-1,-1
34201000,À×ÉñÖ®Å­,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,12.5,0,-1,-1,-1,-1,-1,-1
34202000,À×ÉñÖ®Å­,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,14,0,-1,-1,-1,-1,-1,-1
34203000,À×ÉñÖ®Å­,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,17,0,-1,-1,-1,-1,-1,-1
34204000,À×ÉñÖ®Å­,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,21.5,0,-1,-1,-1,-1,-1,-1
34200010,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.54,0,-1,-1,-1,-1,-1,-1
34200011,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.54,0,-1,-1,-1,-1,-1,-1
34200020,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.54,0,-1,-1,-1,-1,-1,-1
34200021,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.54,0,-1,-1,-1,-1,-1,-1
34201010,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.73,0,-1,-1,-1,-1,-1,-1
34201011,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.73,0,-1,-1,-1,-1,-1,-1
34201020,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.73,0,-1,-1,-1,-1,-1,-1
34201021,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.73,0,-1,-1,-1,-1,-1,-1
34202010,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.93,0,-1,-1,-1,-1,-1,-1
34202011,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.93,0,-1,-1,-1,-1,-1,-1
34202020,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.93,0,-1,-1,-1,-1,-1,-1
34202021,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,0.93,0,-1,-1,-1,-1,-1,-1
34203010,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.31,0,-1,-1,-1,-1,-1,-1
34203011,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.31,0,-1,-1,-1,-1,-1,-1
34203020,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.31,0,-1,-1,-1,-1,-1,-1
34203021,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.31,0,-1,-1,-1,-1,-1,-1
34204010,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.89,0,-1,-1,-1,-1,-1,-1
34204011,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.89,0,-1,-1,-1,-1,-1,-1
34204020,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.89,0,-1,-1,-1,-1,-1,-1
34204021,À×µç³å»÷,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.89,0,-1,-1,-1,-1,-1,-1
34400000,À×Á´,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,1.8,0,-1,-1,-1,-1,-1,-1
34401000,À×Á´,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,2.15,0,-1,-1,-1,-1,-1,-1
34402000,À×Á´,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,2.5,0,-1,-1,-1,-1,-1,-1
34403000,À×Á´,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,3.2,0,-1,-1,-1,-1,-1,-1
34404000,À×Á´,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.1,0.8,4.25,0,-1,-1,-1,-1,-1,-1
#Îä½«¼¼ÄÜ-°×Æð,,,,,,,,,,,,,,,,,,,,,
35000000,°×Æð-ÆÕÍ¨¹¥»÷Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.33,0,-1,-1,-1,-1,-1,-1
35000001,°×Æð-ÆÕÍ¨¹¥»÷Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.33,0,-1,-1,-1,-1,-1,-1
35000002,°×Æð-ÆÕÍ¨¹¥»÷Lv1,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.33,0,-1,-1,-1,-1,-1,-1
35001000,°×Æð-ÆÕÍ¨¹¥»÷Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.25,0,-1,-1,-1,-1,-1,-1
35001001,°×Æð-ÆÕÍ¨¹¥»÷Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.25,0,-1,-1,-1,-1,-1,-1
35001002,°×Æð-ÆÕÍ¨¹¥»÷Lv2,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.25,0,-1,-1,-1,-1,-1,-1
35002000,°×Æð-ÆÕÍ¨¹¥»÷Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
35002001,°×Æð-ÆÕÍ¨¹¥»÷Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
35002002,°×Æð-ÆÕÍ¨¹¥»÷Lv3,,,-1,-1,0,-1,-1,-1,0,SkillImpactScript_Damage,0.8,0.1,-0.17,0,-1,-1,-1,-1,-1,-1
